Tool Name,Masterformat,Material Category,Material Subcategory,Category OpenEPD Name,Category L2,Category L3,Category L4,Country,Regions Applicable,Datapoint Type,Plant Admin District,Plant Admin District 2,Plant Name,Plant Address,Manufacturer,Category Declared Unit,Quantity Unit (EC3),Default Unit,Quantity Unit,Product Name,Product Description,Index,Expiry Date,Published Date,Image URL,Density (kg/m2),Density (kg/m3),Category Description,Category Mass per Declared Unit,Concrete Aggregate Size Unit,Concrete Air Entrainment,Concrete Compressive Strength Unit,Plant Type,Reviewer Name,Stored Carbon,Use Stored Carbon,Concrete Aggregate Size (mm),Concrete Compressive Strength,Concrete Slump (in),EC3 Uncertainty Factor (%),GWP Fossil + Biogenic (kgCO2e),GWP per Default Unit,AP per Default Unit,EP per Default Unit,SFP per Default Unit,ODP per Default Unit,NRE per Default Unit,GWPbio per Default Unit
EC3,06 18 00 Glued-Laminated Construction,Wood,Mass Timber,Wood >> MassTimber,MassTimber,,,CA,CA,Product-Specific EPD,BC,Central Kootenay,"South Slocan, BC","3050 S Slocan Station Rd, Castlegar, BC V0G 2G1, Canada",Kalesnikoff,1 m3,,m3,m3,Cross Laminated Timber (CLT),"Kalesnikoff CLT is a wood product formed by stacking and gluing together multi-layers of dimensional lumber at an alternating 90-degree orientation. These layers are then pressed vertically and horizontally to allow for clean panels. CLT panels are cost effective for multi-story and long-span diaphragm applications.

Kalesnikoff's CLT products are comprised of lumber glued together using resin. The lumber used in CLT production are produced by Kalesnikoff and are procured from sustainably managed forests in Canada.",ec3yfh87,46462,44636,https://cqddatastore.blob.core.windows.net/cqd/images/8e8da2964d08430b9437982ba9f7db95.png,,,"Engineered heavy timber products including glue laminated (glulam), cross-laminated timber (CLT), dowel laminated timber (DLT), and nail laminated timber (NLT)",482.54 kg,,,,Plant,,822.2 kgCO2e,TRUE,,,,0.177,-697.7,124.5,,,,,,-822.2
EC3,06 18 00 Glued-Laminated Construction,Wood,Mass Timber,Wood >> MassTimber,MassTimber,,,CA,CA,Product-Specific EPD,BC,Central Kootenay,"South Slocan, BC","3050 S Slocan Station Rd, Castlegar, BC V0G 2G1, Canada",Kalesnikoff,1 m3,,m3,m3,Glulam,"Kalesnikoff glulam is a wood product constructed from lamstock grade dimensional lumber that is bonded together with strong, waterproof adhesive. The product is available in a large variety of shapes and sizes for applications where strength, durability and design are important.

Kalesnikoff’s glulam products are comprised of lumber glued together using resin. The lumber used in glulam production are produced by Kalesnikoff and are procured from sustainably managed forests in Canada.",ec3c0h02,46462,44636,https://cqddatastore.blob.core.windows.net/cqd/images/709ab6735a424ffd87d546a08bdd4813.png,,,"Engineered heavy timber products including glue laminated (glulam), cross-laminated timber (CLT), dowel laminated timber (DLT), and nail laminated timber (NLT)",482.54 kg,,,,Plant,,822.2 kgCO2e,TRUE,,,,0.177,-697.7,124.5,,,,,,-822.2
EC3,06 18 00 Glued-Laminated Construction,Wood,Mass Timber,Wood >> MassTimber,MassTimber,,,CA,CA,Product-Specific EPD,BC,Okanagan-Similkameen,Okanagan Falls,"1675 Maple St, Okanagan Falls, BC V0H 1R2, Canada",Structurlam,1 m3,,m3,m3,Crosslam CLT,"Crosslam CLT is an engineered wood product with high structural strength and stability. Itcan be used as building material for any floor, wall, roof, or core construction.",ec32x01e,45669,43843,https://cqddatastore.blob.core.windows.net/cqd/images/e64b217016d54c40a13c53ae22b0874c.png,-,562,"Engineered heavy timber products including glue laminated (glulam), cross-laminated timber (CLT), dowel laminated timber (DLT), and nail laminated timber (NLT)",482.54 kg,,,,Plant,,874.83 kgCO2e,TRUE,,,,0.177,-750.81,124.02,,,,,,-874.83
EC3,06 18 00 Glued-Laminated Construction,Wood,Mass Timber,Wood >> MassTimber,MassTimber,,,CA,CA,Product-Specific EPD,BC,Okanagan-Similkameen,Okanagan Falls,"1675 Maple St, Okanagan Falls, BC V0H 1R2, Canada",Structurlam,1 m3,,m3,m3,Glulam Plus,"Glulam is an engineered wood product consisting of multiple layers of kiln-dry dimensional (softwood) lumber, glued together with waterproof adhesives. Glulam can be manufactured in a wide range of shapes, sizes, and configurations. It is suitable for a variety of structures in both exterior and interior applications, has high structural strength, and is also an attractive architectural building material. Glulam is commonly used in posts and beams, heavy timber and mass timber structures, as well as wood bridges.",ec3a460p,45670,43843,https://cqddatastore.blob.core.windows.net/cqd/images/61e615ce5aaa4317b3c9dd37bb9f55c4.png,,,"Engineered heavy timber products including glue laminated (glulam), cross-laminated timber (CLT), dowel laminated timber (DLT), and nail laminated timber (NLT)",482.54 kg,,,,Plant,,1093 kgCO2e,TRUE,,,,0.177,-977.68,115.32,,,,,,-1093
EC3,06 18 00 Glued-Laminated Construction,Wood,Mass Timber,Wood >> MassTimber,MassTimber,,,CA,CA,Product-Specific EPD,BC,Okanagan-Similkameen,Structurlam Products LP,"Okanagan-Similkameen D, Okanagan-Similkameen, BC",Structurlam,1 m3,,m3,m3,CrossLamTM,"CrossLamTM is a structural panel product (crosslaminated timber) composed of cross-wise glued-laminated wood boards (softwood). CrossLamTM is used for wall, floor/ceiling and roof applications in commercial, multi-residential and residential buildings.",ec3yyufx,43313,41487,https://cqddatastore.blob.core.windows.net/cqd/images/963681a43b8b4aa1935107043d8e09e8.png,,,"Engineered heavy timber products including glue laminated (glulam), cross-laminated timber (CLT), dowel laminated timber (DLT), and nail laminated timber (NLT)",482.54 kg,,,,Plant,,678.3 kgCO2e,TRUE,,,,0.177,-588.5,89.8,,,,,,-678.3
EC3,06 18 00 Glued-Laminated Construction,Wood,Mass Timber,Wood >> MassTimber,MassTimber,,,CA,CA,Product-Specific EPD,MB,,Manitoba,"Manitoba, Canada",Western Archrib,1 m3,,m3,m3,Glued Laminated Timber (Glulam),"The main product components of Western Archrib glulam are dimensional softwood lumber (97%) and
various resins (3%). The softwood lumber used for glulam production is derived from sustainable managed
forests in Canada (See below ‘Treatment of biogenic carbon and sustainable forest management
certification’).",ec3yh6a1,46253,44427,https://cqddatastore.blob.core.windows.net/cqd/images/a9a72064e9384020b1978df0ab3bd2fd.png,,,"Engineered heavy timber products including glue laminated (glulam), cross-laminated timber (CLT), dowel laminated timber (DLT), and nail laminated timber (NLT)",482.54 kg,,,,Plant,,,TRUE,,,,0.177,192.47,192.47,,,,,,
EC3,06 18 00 Glued-Laminated Construction,Wood,Mass Timber,Wood >> MassTimber,MassTimber,,,CA,CA,Product-Specific EPD,QC,,Nordic Structures,"521 Chemin Merrill, Chibougamau, QC G8K 1T1, Canada",Nordic Structures,1 m3,,m3,m3,Nordic Lam,"“Nordic Lam™” is a glue-laminated structural timber product (glulam) made of black spruce and used as beams, headers, rafters, purlins, columns, studs and decking in buildings and other types of construction.",ec347qqh,45139,43313,https://cqddatastore.blob.core.windows.net/cqd/images/a47fc9fdd0bf46c5b95a4e487f268ff7.png,,,"Engineered heavy timber products including glue laminated (glulam), cross-laminated timber (CLT), dowel laminated timber (DLT), and nail laminated timber (NLT)",482.54 kg,,,,Plant,,614 kgCO2e,TRUE,,,,0.177,-513.61,100.39,,,,,,-614
EC3,06 18 00 Glued-Laminated Construction,Wood,Mass Timber,Wood >> MassTimber,MassTimber,,,CA,CA,Product-Specific EPD,QC,Eeyou Istchee Baie-James,Chibougamau,"651 3e Rue, Chibougamau, QC G8P, Canada",Nordic Structures,1 m3,,m3,m3,Nordic X-Lam,"“Nordic X-Lam™” is a structural panel product (cross-laminated timber) composed of cross-wise glued-laminated wood (black spruce) boards. Cross-laminated timber (CLT) is used for wall, floor/ceiling and roof applications in commercial, multi-residential and residential buildings. Product composition on the basis of 1m3 of CLT output at the mill gate:•    Wood portion: 1m406 kg on oven dry basis•    Resin: 4.46 kg (Polyurethane and isocyanate)•    Lumberwrap: 0.46 kg (HDPE)Scope: Cradle-to-gate.Declared unit: 1m3 of CLT at mill gate. System boundary: Life cycle activities from resource extraction through product (CLT) manufacture. Geographic coverage: North America.",ec3ect6w,45161,43335,,,,"Engineered heavy timber products including glue laminated (glulam), cross-laminated timber (CLT), dowel laminated timber (DLT), and nail laminated timber (NLT)",482.54 kg,,,,Plant,Wayne Trusty,764.56 kgCO2e,TRUE,,,,0.177,-642.67,121.89,,,,,,-764.56
EC3,06 18 00 Glued-Laminated Construction,Wood,Mass Timber,Wood >> MassTimber,MassTimber,,,CA,CA,Product-Specific EPD,QC,Eeyou Istchee Baie-James,Chibougamau,"651 3e Rue, Chibougamau, QC G8P, Canada",Nordic Structures,1 m3,,m3,m3,Nordic X-Lam (CLT),"“Nordic X-Lam™” is a structural panel product (cross-laminated timber) composed of crosswise glued-laminated wood (black spruce) boards. Cross-laminated timber (CLT) is used for wall, floor/ceiling and roof applications in commercial, multi-residential and residential buildings. Product composition on the basis of 1m3 of CLT output at the mill gate: • Wood portion: 1m 406 kg on oven dry basis • Resin: 4.46 kg (Polyurethane and isocyanate) • Lumberwrap: 0.46 kg (HDPE) Scope: Cradle-to-gate. Declared unit: 1m3 of CLT at mill gate. System boundary: Life cycle activities from resource extraction through product (CLT) manufacture. Geographic coverage: North America.",ec3mt0b8,45169,43343,https://cqddatastore.blob.core.windows.net/cqd/images/50120372a4d94f9ca72e658941f30ea3.png,,,"Engineered heavy timber products including glue laminated (glulam), cross-laminated timber (CLT), dowel laminated timber (DLT), and nail laminated timber (NLT)",482.54 kg,,,,Plant,,741 kgCO2e,TRUE,,,,0.177,-619.11,121.89,,,,,,-741
EC3,06 18 00 Glued-Laminated Construction,Wood,Mass Timber,Wood >> MassTimber,MassTimber,,,DE,DE,Product-Specific EPD,NRW,Düsseldorf,Germany,"42287 Wuppertal, Germany",Studiengemeinschaft Holzleimbau e.V.,1 m3,,m3,m3,"Duobalken®, Triobalken® (glued solid timber)","Product definition Duobalken® / Triobalken® (glued solid timber) are industrially-manufactured products for load-bearing structures. They comprise two (Duobalken®) or three (Triobalken®) coniferous wood planks or squared timbers which are glued together by their face sides parallel to grain. Duobalken® and Triobalken® are also referred to as glued solid timber. The manufacturing process corresponds with that of glued laminated timber, whereby larger individual cross-sections are glued together. Thanks to their manufacturing process, Duobalken® / Triobalken® are very dimensionally stable and are only susceptible to minor cracking. Owing to their high dimensional stability and low moisture content, Duobalken® / Triobalken® are particularly suitable for timber-frame buildings. Duobalken® / Triobalken® are manufactured from spruce, fir, pine, larch or Douglas fir. Other coniferous species are permissible but not typical. The standard strength class is C24 or C24M. In accordance with the /Duo-/Trio-beam agreement of Überwachungsgemeinschaft Konstruktionsvollholz e.V./, the products can be manufactured in Si or NSi qualities or as per the /Glued Laminated Timber Data 2 Sheet/ in supreme quality, visual quality or industrial quality. Glued solid timber with widths of up to 280 mm, heights of up to 280 mm and two to five laminations with thicknesses ranging from 45 mm to 85 mm is regulated in /EN 14080:2013/. The national approval /Approval Z 9.1-440/ regulates those products which are not included in the scope of /EN 14080:2013/. Directive (EU) No. 305/2011 /CPR/ applies for placing the laminated beams in accordance with /EN:14080:2013/ on the market in the EU/EFTA (with the exception of Switzerland). The product requires a Declaration of Performance taking consideration of the /EN 14080/ (timber structures) and CE marking. Laminated beams in accordance with /Approval Z 9,1440/ exclusively bear the Ü-mark. Use of the product is subject to the respective national specific",ec331jnc,45353,43168,https://cqddatastore.blob.core.windows.net/cqd/images/0f4723312b814c7fbaf35ecaf60d1109.png,,,"Engineered heavy timber products including glue laminated (glulam), cross-laminated timber (CLT), dowel laminated timber (DLT), and nail laminated timber (NLT)",482.54 kg,,,,Plant,,696.7 kgCO2e,TRUE,,,,0.243,-641,55.7,,,,,,-696.7
EC3,06 18 00 Glued-Laminated Construction,Wood,Mass Timber,Wood >> MassTimber,MassTimber,,,ES,ES,Product-Specific EPD,,C,XILONOR SL,"Pol. Ind. de Coiros, 15316, La Coruña, Spain",Financiera Maderera S.A.,1 m3,,m3,m3,S-P-10735 CLT (Cross Laminated Timber),CLT (Cross Laminated Timber),ec37f4mh,47016,45189,https://cqddatastore.blob.core.windows.net/cqd/images/d91ee1689ec54caa9269c0ddfac788ce.png,,,"Engineered heavy timber products including glue laminated (glulam), cross-laminated timber (CLT), dowel laminated timber (DLT), and nail laminated timber (NLT)",482.54 kg,,,,Plant,,231 kgCO2e,TRUE,,,,0.244,-817,-586,,,,,,-231
EC3,06 18 00 Glued-Laminated Construction,Wood,Mass Timber,Wood >> MassTimber,MassTimber,,,ES,ES,Product-Specific EPD,Basque Country,,Bizkaia-Spain,"Basque Country, Spain",Egoin S.A.,1 m3,,m3,m3,EGO-CLT Cross Laminated Timber wood panel,"EGO-CLT Cross Laminated Timber Panels are industrialized structural systems based in the use of engineered wood. These panels, made from Radiata Pine (Pinus Insignis), are used for building walls, floor and roof slabs, staircases and lift shafts. The versatility and structural strength of this system makes it suitable for houses, high rise residential buildings, offices, hotels, industrial units, modular buildings, nurseries, schools, hospitals, sports halls, etc. This EPD is available in Spanish and as a summary in English.",ec3q68kp,45064,43243,https://cqddatastore.blob.core.windows.net/cqd/images/410ad4b9337a4b40b9ddda2695fb3d61.png,,,"Engineered heavy timber products including glue laminated (glulam), cross-laminated timber (CLT), dowel laminated timber (DLT), and nail laminated timber (NLT)",482.54 kg,,,,Plant,,853.3 kgCO2e,TRUE,,,,0.175,-685.6,167.7,,,,,,-853.3
EC3,06 18 00 Glued-Laminated Construction,Wood,Mass Timber,Wood >> MassTimber,MassTimber,,,IT,IT,Product-Specific EPD,Trentino-South Tyrol,TN,"Castelnuovo, Trento","38050 Castelnuovo, Trentino, Autonomous Province of Trento, Italy",XLAM Dolomiti s.r.l.,1 m3,,m3,m3,Panel X-Lam 3 layers thickness 57 mm,"The XLAM panel (to be read: “cross-lam”, where “X” indicates the orthogonal arrangement of the wooden elements that make up the panel) or CLT (Cross Laminated Timber) is an engineered timber product made of glued wooden layers staked crosswise. The XLAM panel is used as a load-bearing wall, floor, roof or as a partition element. This construction technique was developed in the Germanic-speaking area in the 90s and spread rapidly across the rest of Europe (today the market also reaches countries outside of Europe). It is based on the use of solid wood laminated panels that are produced by XLAM DOLOMITI with variable thickness from 57 to 297 mm and maximum dimensions of up to 3.5 meters wide and 13.5 meters long.
The XLAM panel is made up of layers which are very similar to those used for the manufacture of glued laminated timber, which, instead of being glued together in order to form linear bearing elements (beams, arches, portals), are arranged in crosswise layers as in plywood.
XLAM Panel of 57 mm is structural timber panel made by face gluing togheter 3 layers of finger-jointed spruce boads with a moisture curing polyurethane adhesive in alternating 90 degree angles. Three layer are pressed togheter in a hydraulic press qhile the glue cures.
In Italy and Europe, the species of wood mainly used for the boards of the XLAM panels is the Spruce, a softwood tree forming extensive forests in the Alps and more generally in Central and Northern Europe, with excellent mechanical properties intended for structural use.",ec3g6mx9,46369,44543,https://cqddatastore.blob.core.windows.net/cqd/images/7fd884fb1d554ef3884e2d0555bc934d.png,,,"Engineered heavy timber products including glue laminated (glulam), cross-laminated timber (CLT), dowel laminated timber (DLT), and nail laminated timber (NLT)",482.54 kg,,,,Plant,,494 kgCO2e,TRUE,,,,0.177,-312,182,,,,,,-494
EC3,06 18 00 Glued-Laminated Construction,Wood,Mass Timber,Wood >> MassTimber,MassTimber,,,IT,IT,Product-Specific EPD,Trentino-South Tyrol,TN,"Castelnuovo, Trento","38050 Castelnuovo, Trentino, Autonomous Province of Trento, Italy",XLAM Dolomiti s.r.l.,1 m3,,m3,m3,Panel X-Lam 8 layers thickness 300 mm,"The  XLAM  panel  (to  be  read:  “cross-lam”,  where  “X” indicates  the  orthogonal  arrangement  of  the  wooden elements that make up the panel) or CLT (Cross Laminated Timber) is an engineered timber product made of glued wooden layers staked crosswise. The XLAM panel is used as a load-bearing wall, floor, roof or as a partition element. This  construction  technique  was  developed  in  the Germanic-speaking  area  in the  90s  and  spread  rapidly across the rest of Europe (today the market also reaches countries outside of Europe). It is based on the use of solid wood  laminated  panels  that  are  produced  by  XLAM DOLOMITI with variable thickness from 57 to 297 mm and maximum dimensions of up to 3.5 meters wide and 13.5 meters long.
The XLAM panel is made up of layers which are very similar to those used for the manufacture of glued laminated timber, which, instead of being glued together in order to form linear bearing elements (beams, arches, portals), are arranged in crosswise layers as in plywood.
XLAM Panel of 300 mm is structural timber panel made by face gluing togheter 8 layers of finger-jointed spruce boads with a moisture curing polyurethane adhesive in alternating 90 degree angles. Three layer are pressed togheter in a hydraulic press qhile the glue cures.
In Italy and Europe, the species of wood mainly used for the boards of the XLAM panels is the Spruce, a softwood tree forming extensive forests in the Alps and more generally in Central and Northern Europe, with excellent mechanical properties intended for structural use.",ec3gsjpx,46369,44543,https://cqddatastore.blob.core.windows.net/cqd/images/8bd6fbff38ad4dc388fe49be8e2a9b0b.png,,,"Engineered heavy timber products including glue laminated (glulam), cross-laminated timber (CLT), dowel laminated timber (DLT), and nail laminated timber (NLT)",482.54 kg,,,,Plant,,442 kgCO2e,TRUE,,,,0.177,-269,173,,,,,,-442
EC3,06 18 00 Glued-Laminated Construction,Wood,Mass Timber,Wood >> MassTimber,MassTimber,,,IT,IT,Product-Specific EPD,Umbria,PG,Bettona,"06084 Bettona, Province of Perugia, Italy",L.A. COST srl,1 m3,,m3,m3,Glued Laminated Timber,"The glulam beams, GLT (Glue Laminated Timber), are solid wood beams made of wooden layers, composed of several layers of lamellas (or boards), overlapped and glued one on each other (fig.2). 
The layers are made of coniferous wood boards (i.e. mainly spruce), dried and select-ed. The thickness of the boards varies between 19 and 40 mm, and they are between 80 and 260 mm wide. Beams have different sections, whose basis ranges from 8 to 24 cm, and high from 8 to 80 cm.",ec3z2ek8,46272,44498,https://cqddatastore.blob.core.windows.net/cqd/images/cda5e3f62ae24ada845a6ec60af71029.png,,,"Engineered heavy timber products including glue laminated (glulam), cross-laminated timber (CLT), dowel laminated timber (DLT), and nail laminated timber (NLT)",482.54 kg,,,,Plant,,822 kgCO2e,TRUE,,,,0.175,-481.62,340.38,,,,,,-822
EC3,06 18 00 Glued-Laminated Construction,Wood,Mass Timber,Wood >> MassTimber,MassTimber,,,IT,IT,Product-Specific EPD,Umbria,PG,Bettona,"06084 Bettona, Province of Perugia, Italy",L.A. COST srl,1 m3,,m3,m3,X-LAM panel (Cross Laminated Timber) from L.A. COST srl,"The X-LAM panels, CLT (Cross Laminated Timber), are solid wood panels with crossed
         layers, composed of several layers of lamellas (or boards), overlapped and glued one
         on each other rotated of 90° with respect to the adjacent layers (fig.2).
         The individual layers are made of coniferous wood boards (i.e. mainly spruce), dried
         and selected. The thickness of the boards varies between 19 and 40 mm, and they are
         between 80 and 260 mm wide.
         The production system allows to obtain a monolithic prefabricated wooden panel (con-
         tent declaration tab.1), which allows to reach excellent characteristics of architectural
         functionality, dimensional stability and technical performance, besides versatility,
         lightness and naturalness of wood (solid wood).
         The use of X-LAM (or CLT) panels for the construction of walls and floors gives rise to
         box-type structures.",ec3n31yg,46272,44498,https://cqddatastore.blob.core.windows.net/cqd/images/d8e84af05c7a417da242a2bef707d5b2.png,,,"Engineered heavy timber products including glue laminated (glulam), cross-laminated timber (CLT), dowel laminated timber (DLT), and nail laminated timber (NLT)",482.54 kg,,,,Plant,,,TRUE,,,,0.244,0,0,,,,,,
EC3,06 18 00 Glued-Laminated Construction,Wood,Mass Timber,Wood >> MassTimber,MassTimber,,,IT,IT,Product-Specific EPD,Veneto,Treviso,"Altivole, Italy","Via Edificio, 19, 31030 Altivole",Artuso Legnami,1 m3,,m3,m3,X-LAM Cross Laminated Timber,"The X-Lam panel or CLT (Cross Laminated Timber) is a wooden panel of big dimensions composed of slats of fir wood classified C24; the slats are crossed orthogonally between each other, in this way the panels achieve an excellent mechanic action and a homogeneous geometric and structural stability. The panels have variable thickness from 60 mm to 300 mm. This EPD is currently available in Italian with a summary in English.",ec3q8gsy,45271,43451,https://cqddatastore.blob.core.windows.net/cqd/images/822b4d7bb1ed477abcfc1d709ac3e800.png,,,"Engineered heavy timber products including glue laminated (glulam), cross-laminated timber (CLT), dowel laminated timber (DLT), and nail laminated timber (NLT)",482.54 kg,,,,Plant,,,TRUE,,,,0.175,160.2,160.2,,,,,,
EC3,06 18 00 Glued-Laminated Construction,Wood,Mass Timber,Wood >> MassTimber,MassTimber,,,JP,JP,Product-Specific EPD,Tokyo,,MEIKEN LAMWOOD Corp. Plant,"Kanda Square Gate, 1-chōme-14-8 Uchikanda, Chiyoda City, Tokyo 101-0047, Japan",MEIKEN LAMWOOD Corp.,1 m3,,m3,m3,Cross Laminated Timber,Cartesian laminated laminates (CLT) are sustainable timber products mainly made from cedar and Hinoki wood species with water-based polymer isocyanate adhesives. The product is used in construction for its environmental benefits.,ec35j3qu,47181,45425,https://cqddatastore.blob.core.windows.net/cqd/images/6ad0e9e3bfbc4c0d9bac5e02e05c3be6.png,,,"Engineered heavy timber products including glue laminated (glulam), cross-laminated timber (CLT), dowel laminated timber (DLT), and nail laminated timber (NLT)",482.54 kg,,,,Plant,,,TRUE,,,,0.177,307,307,,,,,,
EC3,06 18 00 Glued-Laminated Construction,Wood,Mass Timber,Wood >> MassTimber,MassTimber,,,LT,LT,Product-Specific EPD,Marijampolės apskr.,Kazlų Rūdos sav.,UAB JŪRĖS MEDIS,"Jūrė, Kazlų Rūdos sav., Lithuania",UAB JŪRĖS MEDIS,1 m3,,m3,m3,S-P-07323 Glued laminated timber,"Glued laminated timber (Glulam) is an industriallymanufactured product for load-bearing structures. Glued laminated timber comprises at least two kiln dried coniferous wood planks or laminations which are glued together with the fibres running in parallel.
The initial material being strength-graded and homogenization via its layered structure, thanks to, it has improved properties and has higher load-bearing capacities than conventional structural timber. Industrially produced glued laminated timber are a building material with stable mechanical properties, which is a more crack-resistant product compared to solid wood products.
Glued laminated timber can be manufactured as straight or curved beams. Apart from monitoring required for technical approval, manufacturing can also be subject to supplementary private monitoring in accordance with the provisions of the glued laminated timber monitoring symbol.",ec30nx5q,46119,44293,https://cqddatastore.blob.core.windows.net/cqd/images/dd1d20b1c4574898a3bb5577086d17e3.png,,,"Engineered heavy timber products including glue laminated (glulam), cross-laminated timber (CLT), dowel laminated timber (DLT), and nail laminated timber (NLT)",482.54 kg,,,,Plant,,,TRUE,,,,,,,,,,,,
EC3,06 18 00 Glued-Laminated Construction,Wood,Mass Timber,Wood >> MassTimber,MassTimber,,,LV,LV,Product-Specific EPD,,,Latvia,"Aviācijas iela 18, Jelgava, LV-3004, Latvia",Cross Timber Systems Ltd.,1 m3,,m3,m3,Cross laminated timber panels,Cross laminated timber (CLT) solid wood panels are made up of odd number of layers and are available in different panel thicknesses depending on structural requirements. The layers are bonded using formaldehyde free polyurethane adhesives.,ec30qe8m,44634,42808,https://cqddatastore.blob.core.windows.net/cqd/images/a3eb434dc80e486f814dd1f0b0f64ae5.png,,,"Engineered heavy timber products including glue laminated (glulam), cross-laminated timber (CLT), dowel laminated timber (DLT), and nail laminated timber (NLT)",482.54 kg,,,,Plant,,567 kgCO2e,TRUE,,,,0.175,-427,140,,,,,,-567
EC3,06 18 00 Glued-Laminated Construction,Wood,Mass Timber,Wood >> MassTimber,MassTimber,,,NO,NO,Product-Specific EPD,Innlandet,Ringsaker,"Moelv, Norge Vatnestrøm, Norge","Moelv, Norway",Moelven,1 m3,,m3,m3,Prosjektlimtre,"Limtre er oppbygd av trelameller som er sammenbundet med lim. Fiberretningen i lamellene går parallelt med bjelkens lengderetning. Bruksområde er takbjelker, kantbjelker, bjelkelag, sperrer, hallkonstruksjoner, bruer.",ec33utp2,44964,43138,https://cqddatastore.blob.core.windows.net/cqd/images/0313a92636814a119722b2c14ac5d7a6.png,,,"Engineered heavy timber products including glue laminated (glulam), cross-laminated timber (CLT), dowel laminated timber (DLT), and nail laminated timber (NLT)",482.54 kg,,,,Plant,,688 kgCO2e,TRUE,,,,0.177,-616,72,,,,,,-688
EC3,06 18 00 Glued-Laminated Construction,Wood,Mass Timber,Wood >> MassTimber,MassTimber,,,NO,NO,Product-Specific EPD,Innlandet,Ringsaker,"Moelv, Norge Vatnestrøm, Norge","Moelv, Norway",Moelven,1 m3,,m3,m3,Standard limtrebjelke,"Limtre er oppbygd av trelameller som er sammenbundet med lim. Fiberretningen i lamellene går parallelt med bjelkens lengderetning. Bruksområde er takbjelker, kantbjelker, bjelkelag, og sperrer.",ec36a5uq,44964,43138,https://cqddatastore.blob.core.windows.net/cqd/images/20f5973dbb064aba8b4bcc5b4e9f1e2b.png,,,"Engineered heavy timber products including glue laminated (glulam), cross-laminated timber (CLT), dowel laminated timber (DLT), and nail laminated timber (NLT)",482.54 kg,,,,Plant,,688 kgCO2e,TRUE,,,,0.177,-608,80,,,,,,-688
EC3,06 18 00 Glued-Laminated Construction,Wood,Mass Timber,Wood >> MassTimber,MassTimber,,,NO,NO,Product-Specific EPD,Trøndelag,,"Mosvik, Norge","Mosvik, Norway",Kjeldstad Trelast AS,1 m3,,m3,m3,K-bjelken,K-produkt er K-bjelker og K-stender produsert med sammenlimte lameller fra spesielt utvalgt trevirke med ekstra lavt fuktinnhold. K-bjelken er en trebasert lettbjelke som består av 48 mm C24 fingerskjøtte flenser med 17 og 20 mm innerlameller i tre. Bjelken monteres på samme måte som tradisjonelt heltre.,ec3tfbd5,44690,42864,https://cqddatastore.blob.core.windows.net/cqd/images/c794355e11b34368b53cc30a6ca704a3.png,,,"Engineered heavy timber products including glue laminated (glulam), cross-laminated timber (CLT), dowel laminated timber (DLT), and nail laminated timber (NLT)",482.54 kg,,,,Plant,,692 kgCO2e,TRUE,,,,0.177,-600,92,,,,,,-692
EC3,06 18 00 Glued-Laminated Construction,Wood,Mass Timber,Wood >> MassTimber,MassTimber,,,NO,NO,Product-Specific EPD,Trøndelag,,"Mosvik, Norge","Mosvik, Norway",Kjeldstad Trelast AS,1 m3,,m3,m3,K-stender,"K-produkt er K-bjelker og K-stender produsert med sammenlimte lameller fra spesielt utvalgt trevirke med ekstra lavt fuktinnhold. K-stenderen er en rektangulær, bærende trestender som er produsert av sammenlimte lameller fra 17 – 20 mm. K- stenderen kan benyttes i bærende veggkonstruksjoner, både til yttervegger og innervegger i klimaklasse 1 og 2, og i henhold til NS 3470-1.",ec37ymb6,44690,42864,https://cqddatastore.blob.core.windows.net/cqd/images/ea4c94f9433c43f799b7d7db8aa58ac9.png,,,"Engineered heavy timber products including glue laminated (glulam), cross-laminated timber (CLT), dowel laminated timber (DLT), and nail laminated timber (NLT)",482.54 kg,,,,Plant,,617 kgCO2e,TRUE,,,,0.177,-581.3,35.7,,,,,,-617
EC3,06 18 00 Glued-Laminated Construction,Wood,Mass Timber,Wood >> MassTimber,MassTimber,,,NZ,NZ,Product-Specific EPD,Bay of Plenty,,Red Stag Sawmill,"Waipa Bypass Road, Whakarewarewa, Rotorua 3073, New Zealand",Red Stag Timber,1 m3,,m3,m3,Cross-Laminated Timber Boron re-dried treated,"Red Stag Wood Solutions (Red Stag) exists to help transform timber construction through technology, to further support the building industry, which is vital to the environment and the social fabric of our communities. Red Stag is focused on developing new products and solutions to drive productivity, while drastically reducing the carbon footprint of construction, in parallel with providing relief for housing shortages and affordability. CLT is an engineered wood panel made up of planed timber layers glued and pressed together in alternating directions. The alternate layering gives CLT panels dimensional stability. CLT is mainly used for large structural elements, including walls, roofs, and floors. Finished timber products undergo a preservation process where environmentally stable chemicals, all of which meet applicable safety guidelines are applied to meet and exceed all applicable standards and to ensure a long and useful life in their intended application. The following EPD builds upon this approach for continual improvement and certification of performance as Red Stag continues to ‘make it better’.",ec3hm85x,46426,44600,https://cqddatastore.blob.core.windows.net/cqd/images/e45f57df1a254a59b5231b1265c7fc17.png,,,"Engineered heavy timber products including glue laminated (glulam), cross-laminated timber (CLT), dowel laminated timber (DLT), and nail laminated timber (NLT)",482.54 kg,,,,Plant,,780.0 kgCO2e,TRUE,,,,0.177,-706.4,73.6,,,,,,-780
